value
2023.1742060602946
1999.8020461383842
2000.3745359827865
2000.1852812431086
1999.8524234680926
2004.6178018025769
2008.3106969169182
2006.1201697843148
2008.4367981727405
2010.0665495753103
2010.7543735577965
2010.5569013553966
2009.3691089654837
2006.3163483694254
2005.540216709548
2003.7136157917425
1999.8131872220188
2003.14019622935
2006.2894263843182
2002.6997559489414
1994.848416538629
1994.885095935117
1995.7524037018409
1994.1004035496517
1992.9007733764975
1995.6126639084068
1996.815552065205
1998.2668623718098
2004.8683310677854
2002.818018396151
2004.8772542279132
2005.3988836313797
2011.3028567790855
2015.86049010408
2018.808939098724
2019.1310756057458
2023.4071973112484
2031.5043905665152
2030.8713341889581
2026.1020724298683
2026.5206328489642
2027.191806497785
2026.4389827978723
2024.1755560184736
2022.6811332237864
2024.8272818408852
2024.927120439396
2018.6878606750518
2017.1645329189585
2015.6245803650443
2011.8816654540772
2010.9624650402316
2009.5480555961174
2008.0751952159642
2008.3156357677462
2008.460459075494
2006.4276269360928
2020.6188988938884
2008.047999848436
2012.1764220474201
2012.8316753248314
2015.2045734850687
2015.5138545028967
2015.0172692341862
2015.24101995913
2015.6922084832877
2016.0375153344723
2014.8377354311917
2015.7120191659199
2013.391296564638
2010.8199383329904
2011.662264814271
2010.6858458708548
2010.674897489758
2009.9301319333845
2009.2314987451134
2009.4772867832337
2012.4710447220073
2013.1393137610278
2012.1774708547575
2013.2151163702488
2007.1091870416853
2013.7479874605124
2011.0708993487115
2023.0167154430085
2034.6974838440615
2027.1533594489865
2029.126241640691
2031.3574384905612
2030.4836318923192
2030.7697281520607
2032.8503119292893
2030.2745243658426
2017.776409731284
2012.5960427876892
2017.8180482017012
2016.6830841028784
2011.6855429815053
2016.7249964783327
2005.4870576136927
2004.3055125402473
2010.7990482372388
2004.1889084644201
1997.8177255504152
1998.487460849351
1998.622113055754
1997.8327400230662
1997.4419016262866
2000.2076207721768
2002.1047860833446
1999.0052333956096
2006.8616056667977
2008.833510852173
2007.8213779848456
2005.7178213846278
2009.427671489951
2024.32978478278
2018.2567735334565
2015.3914958578382
2016.0593913715013
2015.8577713273576
2013.9609956014417
2012.3795310283797
2011.4273762856583
2010.067936401618
2010.8410441026854
2009.8796983144837
2007.2777413225401
2005.0963110007874
2005.6135094386627
2006.4334144166692
2005.7193894828704
2005.2232001252078
2003.2096851812407
2006.2812008970322
2006.9097937952604
2005.5947044321686
2007.7643515036868
2010.3699024363657
2009.6063543139298
2009.0085318012177
2008.8566921340628
2008.9303415280447
2013.9125176891855
2010.3478045009879
1994.5277062909804
1997.4790983624046
1997.0044811887706
1995.983178204141
1994.3509375466072
1988.5620716638555
1987.2275391648927
1983.0418793084675
1981.1720397262347
1983.1545712590744
1983.7103503476205
1982.912601802706
1984.5961838761593
1983.2740979296416
1983.954100071204
1988.3977899880667
1985.0660793645832
1987.5349580529112
1997.3448988654297
1995.675210249435
1996.5534937442144
1998.2556241357604
2003.7637936757656
2003.2725999379456
2004.8662041316707
2006.9298406317093
2006.2957319237178
2003.0596713934028
2005.9669689409166
2009.4467391595845
2000.265967668525
1990.289430927592
1989.2460487687442
1988.179997910013
1983.683592522613
1983.4782531127983
1975.6667973345047
1986.1278874964287
1988.2385255792885
1983.0609148597205
1981.96897331734
1981.3026782902004
1981.194888541875
1983.5644905198576
1984.0334073623224
1982.5011477611956
1984.8626063429472
1986.1568209157708
1986.177695778114
1986.4044842415733
1987.2710287034324
1988.3447333795937
1979.6347680846363
1979.3460460079173
1984.4759116083153
1980.1944258180727
1982.1894493934178
1980.19469294128
1977.8537310682066
1978.2840996297743
1977.9259956221006
1977.8652533266982
1980.4533483342543
1982.712106584328
1981.0600643916218
1984.5859459327855
1974.1207022118533
1978.4104712567264
1984.1314773754907
1995.7124880061544
1994.4077126403931
1999.1593688340913
1999.8720730701548
1999.7677735768905
1998.8214557448264
1999.4418259040974
1997.867704157258
2000.375153387086
1986.4782726226717
1981.5058294406722
1984.9673773174272
1986.733509046032
1984.5673630029964
1973.0133702887822
1973.9557894770344
1972.8948894466084
1968.9121179262256
1969.806321724328
1970.8617125117523
1971.6589758423997
1971.5163786896483
1972.022283033072
1975.081480923033
1978.8449801304073
1977.9501697148248
1974.8811811156083
1980.3382054144374
1993.7656829933587
1994.0078111330554
1992.544844877128
1991.9444680438103
1996.0225116091278
1998.2943173687097
1995.7339328672406
1994.6419380559694
1994.7869611395377
1995.645067144925
1993.0278280662326
1992.209669545048
1991.4521393337318
1991.318848607002
1991.4862546376291
1991.788438459922
1991.7615196986733
1992.9650373092998
1994.047358372506
1995.8358571579304
1996.8530977837581
1998.3768651682187
1996.1169900876355
1998.4443813870605
1999.9216800866204
2001.4436102398813
2001.4865402014975
1999.7003148466997
2003.697409672119
1998.5234669013391
1998.137130548802
1996.7820142972573
1993.395334295021
2000.944694332608
1997.973972466303
1991.4440916302767
1983.7403989655543
1982.4115199272892
1985.876298277078
1987.9637344665912
1985.7437433012108
1985.6167326537475
1982.6232374642404
1987.0070292656917
1992.858344120648
1988.7667357656535
1991.0967632020374
2010.6355677172742
2016.0772264371813
2008.6209234433188
2003.1737578129307
2012.96327240792
2018.370745509851
2017.4099238347114
2018.5646612182377
2019.251771147602
2019.5036127151334
2019.3114680019132
2021.9101124711544
2020.2722075152674
2017.5479197361751
2020.5434399821108
2011.4965464820139
2000.9232563959838
2002.2979283234204
2005.2764336076414
2005.0136627789373
2002.0048806809698
2002.5905224177563
2003.3323649182873
2003.1201871574171
2003.3135962502806
2005.7886731148596
2004.9855678728673
2006.8517218953916
2006.8290254405526
2006.3829617957824
2009.0904931990178
2011.3694750738691
2012.1852734296717
2011.8428646435952
2012.0707940811492
2010.845641529333
2012.7947960236288
2011.8067243508847
2007.9745592083655
2008.9076565963069
2009.843151906954
2007.6990082588861
2008.7045964519668
2008.811996611758
2009.4366305471383
2015.1298804255907
2020.6283109385956
2011.0685085213327
2011.190608088253
2025.0124672289721
2030.2509428326512
2024.5075416450059
2022.172358213682
2021.5930254247162
2026.0327525702291
2030.965757301236
2031.6707769582245
2026.6759274464625
2025.01148452619
2034.0159716578976
2021.0900768826607
2016.093086104532
2014.7428979004956
2013.7057677350215
2016.4684868527017
2012.0214977251494
1995.4953580688723
1997.2660428455488
2003.5223034566716
2004.4730372019408
2002.7521004151545
2002.0861076274693
2005.3678878594135
2005.3539479997291
2003.6076320893535
2010.2755860705006
2013.026707773056
2013.2982319132357
2011.2010354400054
2016.996989244258
2009.526576925284
2014.2380837379
2020.4593880833281
2019.1619322819045
2021.408721517061
2023.1924273209506
2022.3997383864844
2021.7501718708588
2020.315502464263
2016.57607604291
2014.255910877358
2016.0328184812706
2013.479007871729
2013.941423817715
2014.9570125811342
2014.507527810764
2013.740138555247
2017.3689305329253
2018.4189257153305
2018.0019534896692
2017.151432041455
2018.1994615668098
2019.0729685076287
2016.0764182722166
2014.5535722819209
2014.7529245690637
2010.8758246229215
2009.8654072149698
2006.6174857100325
2005.6191504781045
2006.159821554594
2000.3445738026198
1997.7006167335762
1994.3870372889544
1990.5772867871688
1991.1708662332096
1993.325900886737
1992.9861866865276
1994.7310389143909
1996.5910825467076
2001.0573884588655
2002.1406986834515
2002.433367697121
2009.79732657181
2010.1398414645105
2011.9531642166198
2009.7390696778664
2013.9689330985073
2015.2944161581738
2015.109273157785
2016.8324229225143
2015.8782618149255
2016.5409525425962
2016.6169296103674
2011.0988844761912
2012.1190568668237
2006.9609678549057
2012.192044607009
2001.3176103043459
1996.7459098641525
1998.7662079398858
1997.0287681208588
1993.4722166950894
1992.6790762828111
1989.7561776742443
1988.728574310868
1990.0742895310666
1990.9207492288735
1991.322404266483
1990.971371518544
1991.3414214466322
1993.2072588665662
1994.5329804874934
1994.2783408614177
1994.2039960247162
1993.3887697204812
1994.1417130698328
1995.6574135620165
1993.6835151993898
1988.9575026155974
1989.8796792281942
1988.4399285727393
1985.0712956003047
1986.1212290899782
1985.0475480585785
1983.976994062156
1983.7458558231178
1983.9397850068642
1984.2610754967677
1988.415404200942
1990.2391347441608
1987.0081113478466
1989.6352778759563
1994.0494181625063
1996.0274113395822
2002.792371077258
1999.6841029040538
1996.6682179177924
2000.2332618273003
2003.4790939878444
2003.1539480332235
2001.7818998872017
2000.2836396989167
2001.8480901316411
2000.3155216271105
1992.0350987164138
1991.1232578432412
1984.1583180814935
1979.8095845148412
1984.725384984609
1985.9254243224325
1978.9738621970491
1975.107154150045
1973.960599859913
1968.463753660927
1972.5113807908278
1970.2515485453541
1970.8701302262793
1971.7522493016843
1973.9315713109095
1975.9222937050347
1975.2468131670591
1980.889262455528
1982.869896734642
1986.3057504285237
1988.23787854548
1986.719192730538
1991.2908264715493
1991.8048862341543
1990.0340822364954
1992.2868512254088
1993.294957585747
1992.2715110677416
1994.0583445360685
1991.9183784361746
1985.2320670709662
1986.7724375649339
1990.0076013323544
1989.554066436288
1987.721365184388
1986.4118277960756
1986.3208472695462
1986.5771271568874
1986.1504595309375
1987.0216256393803
1989.206629807633
1989.1952022164946
1988.538579649474
1990.1249563453869
1993.957095874361
1996.4783355819477
1994.5746632189246
1993.3643224566563
1994.3472799966632
1994.5987355768607
1994.9377482838674
1993.1940764437206
1992.0807076949986
1987.3904001810147
1994.3217166178651
1989.5738659978224
1988.9570631370611
1981.055257420313
1981.6493018078197
1977.2358322047564
1977.752932967658
1976.8416261083012
1975.9131825127834
1978.9801506243691
1979.4204806674622
1986.635763965729
1985.554045846491
1988.8515786929875
2000.1806946595461
2010.5891106042284
1992.37491213652
1993.2314746510453
2000.9779755520624
2008.6820361236785
2010.2938701358732
2009.6377175173013
2011.862766836799
2011.366013394716
2010.3730395413352
2008.3207685489372
2009.1690620024467
2005.8932867572591
2005.676267991356
2004.611656056006
2004.5856369642224
2005.7586830057653
2000.063118770012
1993.742537014421
1997.0432673177027
1996.0885036907837
1993.6589033733792
1993.563606180733
1993.7527652255262
1993.9686766996506
1994.1398744036
1998.7964529703497
1999.7878257937675
1999.2478985843918
2001.7024196350658
2003.7451122868422
2003.9375046475684
2005.095165464796
2004.6777498306667
2005.129254982158
2003.5910034801605
2003.0563445801354
2003.6892282311449
2002.9307796104101
2002.8965812877802
2001.7344854668627
2001.0085606966134
2002.0223303193604
2002.078660816616
1998.8673360125786
1990.953620176491
1999.1448777761252
2010.4295832692562
2008.145059367306
2013.9649570879683
2010.7385181098891
2011.027541885852
2018.884105043134
2024.7495319950872
2022.5747621545345
2025.0627041549642
2027.0142052289605
2026.8490513530703
2027.145918310897
2024.1761306891535
2025.3801255697344
2025.8030366557837
2030.0585903894282
2021.4869022156586
2013.9844898496026
2015.0386307598706
2009.5395424105689
2006.7135019330253
2004.4297524668148
2001.6627597324054
1998.9848775495452
1999.2178887371176
2000.6033389316076
2000.466890502073
2001.9434489966025
2001.7903447120386
2006.9166182131921
2008.6555502817118
2008.0404852061222
2001.1757534605451
2005.5822457806516
2010.599099631482
2018.599153696692
2021.363219847007
2022.994972124297
2023.5544466450676
2024.8373067140815
2024.6712924990989
2024.6692055668148
2024.0599406916385
2024.347691466571
2022.8609308801044
2021.9177402185169
2020.6563067627123
2018.5684282406148
2017.7346361626717
2018.095350193055
2018.2686393435354
2017.4831997769616
2018.872671846039
2019.3468492087982
2018.9032995897974
2019.609329129701
2024.7372478293037
2023.9862220447394
2024.395745981918
2024.6319430788515
2023.9444543645488
2021.9095910395706
2018.447226339678
2020.0919740377863
2014.3271313192322
2006.4984620859009
2003.8167706770514
2009.3418716934996
2005.64080997896
2000.982347455483
2000.9254778639636
1999.9274670864663
2000.2241864626578
2002.1794265021704
2004.8449756613174
2008.15995208021
2002.2991925460522
2005.5292926564714
2017.5669931506172
2023.0867879810417
2039.374787124785
2037.5682672384307
2025.0543017569782
2025.3668603043916
2025.243957799288
2026.2879181581322
2027.6931718235999
2026.451773172577
2024.1903085491765
2022.8854068136552
2026.0726678454423
2035.0104533964886
2017.2710760002399
1993.8654755069147
2014.9716082801215
2008.4666425490034
2006.600052134449
1999.0801115867716
2000.3663233909294
2002.660125608104
2001.2246094973602
2001.064947071656
2001.4500619703178
2002.9269603256269
2002.1977339346727
2001.3726670212936
2003.2266035436774
2005.358883724591
2005.37290029022
2004.8831899786
2004.6338135997034
2004.0670135409255
2003.3235546199292
2003.7728471247033
2001.178678723463
2000.9615205708287
1993.4535601773832
1991.6015949331043
1992.3351060924376
1994.9218220734554
1993.9925858511078
1994.1628016741352
1993.2319940000402
1996.4766881231478
2000.4931368114487
2001.5280374847316
2003.8728317047312
2000.0884697598208
2006.8263410735328
2008.8007748861946
2013.0890770378646
2011.075505546667
2011.4466610578183
2011.1131208336333
2010.3002001257269
2010.9766940870395
2009.1815679643212
2008.4919803017629
2003.897374378747
1994.7745145850186
2000.0278990436
1991.0529960969122
1981.901366819963
1974.7833766767608
1975.666260414671
1975.6481910579512
1977.180326605345
1979.1667403045217
1977.651836688616
1977.1997364165957
1979.3918000622677
1979.417293690189
1980.3210694785776
1981.7360506483178
1979.8291439586685
1976.9837319003277
1987.2766952638358
1991.065334500521
1991.1622382635267
1995.379258153329
1995.301268463504
1993.374542623077
1995.0443218239138
1995.5247111909239
1994.739015313793
1993.788758030686
1992.829937630323
1992.7236037238545
1991.861339771251
1989.6001621537569
1988.5586738957547
1986.7077418394979
1986.6626511212467
1987.1486334766971
1987.1441950412668
1987.5012731817656
1987.397424796575
1987.5815799773588
1988.653354423505
1988.4618720035178
1989.2964503530775
1984.431497309891
1987.2730991323672
1992.1225535499418
1993.3032338523728
1993.604803776004
1991.1817875087413
1993.2482422521666
1993.003658373948
1993.179233719726
1988.8922071565792
1987.453298265233
1982.482583149514
1982.9421735054175
1979.1249172542266
1980.970066773619
1975.7472109027938
1972.5314056569916
1970.9590038050535
1971.2090551651347
1972.5890430370698
1973.9906566635634
1969.9123150761463
1968.687335947339
1970.038604977768
1983.9683438129011
1993.9297508664943
1990.588225960431
1985.132393467967
1992.4172563974332
2003.0926472617957
1996.7171579462076
2003.2314719018361
2004.1951441935323
2004.0921424197986
2002.0183133230742
2003.1563004923485
2001.2094178177442
2005.9686854781803
2006.0748718421028
1996.148489150805
1992.9286663345165
1987.708077944974
1986.2924407366643
1985.4569905498638
1984.591365300869
1984.839145915034
1986.4945384601042
1984.787292552909
1987.3838797015812
1986.2406836844466
1988.5040437476446
1994.2412725085505
1992.391269276138
1995.0320040630156
1996.5279757966257
1995.2590387194914
1995.3912620501035
